,College Name,GPA,Verbal,Quants,Writing
10120,University Of Denver,3.66,158.0,152.0,5.0
10121,University Of Wisconsin- Stevens Point,3.8,152.0,158.0,3.5
10122,University Of Southern California (USC),3.42,143.0,146.0,4.5
10123,"University Of Wisconsin, Madison",3.41,166.0,158.0,5.0
10124,Illinois State University,4.0,170.0,144.0,4.5
10125,University Of South Carolina,3.8,163.0,151.0,4.5
10126,Western Michigan University,3.86,155.0,152.0,5.5
10127,Georgetown University,3.61,165.0,155.0,4.5
10128,Pacific University,3.74,147.0,159.0,4.5
10129,University Of Southern California Keck School Of Medicine,3.7,170.0,153.0,4.0
10130,"University Of Massachusetts, Amherst (UMass)",3.86,163.0,147.0,5.0
10131,University Of Minnesota,1.6239999999999999,155.0,151.0,4.5
10132,New York University (NYU),3.85,167.0,166.0,3.5
10133,Carleton University,3.7,165.0,154.0,5.0
10134,Cornell University,3.7,156.0,166.0,3.0
10135,University Of Central Missouri,3.8,158.0,160.0,4.5
10136,Columbia University,3.5,166.0,157.0,4.5
10137,"University Of Tennessee, Knoxville",3.85,153.0,155.0,4.0
10138,University Of Chicago (UChicago),3.68,170.0,159.0,5.0
10139,Stanford University,3.86,166.0,164.0,4.5
10140,University Of Southern California (USC),3.79,160.0,166.0,4.5
10141,"University Of California, Los Angeles (UCLA)",3.8,163.0,156.0,4.5
10142,Central Michigan University,3.2,163.0,162.0,5.0
10143,"University Of Michigan, Ann Arbor (UMich)",3.86,164.0,154.0,5.5
10144,"University Of Massachusetts, Amherst (UMass)",3.74,161.0,166.0,5.0
10145,University Of Georgia,3.81,151.0,148.0,4.5
10146,"Indiana University, Bloomington",3.4,167.0,167.0,4.5
10147,University Of Denver,3.4,167.0,167.0,4.5
10148,"University Of California, Los Angeles (UCLA)",3.4,167.0,167.0,4.5
10149,George Washington University (GWU),3.4,167.0,167.0,4.5
10150,"University Of Hawaii, Manoa",3.3,167.0,140.0,3.0
10151,"University Of Nebraska, Lincoln",1.6239999999999999,163.0,145.0,4.5
10152,Duke University,3.79,165.0,163.0,3.5
10153,"Indiana University, Bloomington",4.0,160.0,158.0,4.5
10154,Carnegie Mellon University (CMU),3.71,164.0,166.0,5.0
10155,Temple University,3.23,154.0,145.0,4.0
10156,Syracuse University,3.23,154.0,145.0,4.0
10157,"University Of Nebraska, Lincoln",3.92,151.0,148.0,4.5
10158,University Of Georgia,3.79,164.0,155.0,4.5
10159,"University Of North Carolina, Chapel Hill (UNC)",3.7,168.0,164.0,4.0
10160,"University Of Illinois, Urbana-Champaign (UIUC)",3.67,158.0,166.0,4.0
10161,Tufts University,3.14,154.0,159.0,3.5
10162,University Of Pennsylvania (UPenn),3.7,158.0,164.0,3.5
10163,"University Of North Carolina, Charlotte",3.5,153.0,151.0,4.0
10164,"University Of Wisconsin, Madison",3.8,163.0,152.0,4.5
10165,Rockhurst University,3.6,147.0,146.0,3.5
10166,Duke University,3.57,154.0,163.0,4.5
10167,"Indiana University, Bloomington",3.74,161.0,166.0,5.0
10168,"University Of North Carolina, Chapel Hill (UNC)",3.74,161.0,166.0,5.0
10169,"University Of North Carolina, Chapel Hill (UNC)",3.71,162.0,161.0,4.5
10170,Carnegie Mellon University (CMU),3.78,168.0,166.0,4.0
10171,"University Of California, San Diego (UCSD)",3.3,156.0,160.0,5.0
10172,"University Of Michigan, Ann Arbor (UMich)",3.1,151.0,160.0,3.5
10173,"University Of California, Davis (UCD)",4.0,156.0,166.0,3.0
10174,"Miami University, Ohio",3.8,163.0,152.0,4.5
10175,"University Of California, San Diego (UCSD)",3.2,161.0,163.0,4.5
10176,University Of Southern California (USC),1.7600000000000002,170.0,156.0,5.5
10177,Harvard University,4.0,170.0,156.0,5.5
10178,Arizona State University (ASU),3.692,170.0,151.0,3.5
10179,Cornell University,3.5,166.0,166.0,3.0
10180,"University Of Washington, Seattle (UW)",3.5,170.0,155.0,3.0
10181,"University Of Alabama, Birmingham",3.3,160.0,140.0,3.0
10182,Virginia Politech Institute And State University_Blacks Burgh,2.9,143.0,163.0,3.5
10183,George Mason University (GMU),3.55,168.0,152.0,5.0
10184,"University Of Michigan, Ann Arbor (UMich)",3.67,168.0,159.0,5.0
10185,"University Of Missouri, Columbia",3.5,165.0,164.0,3.0
10186,University Of Iowa,3.7,156.0,155.0,4.5
10187,Pacific University,3.82,155.0,148.0,3.5
10188,University Of San Diego,2.6,151.0,151.0,4.5
10189,"University Of Michigan, Ann Arbor (UMich)",3.89,158.0,160.0,4.0
10190,"University Of Michigan, Ann Arbor (UMich)",3.6,161.0,166.0,3.0
10191,"University Of Michigan, Ann Arbor (UMich)",3.4,162.0,160.0,5.0
10192,"University Of Michigan, Ann Arbor (UMich)",3.4,158.0,155.0,3.5
10193,"Washington University, St. Louis (WUSTL)",3.5,166.0,151.0,5.0
10194,"University Of Michigan, Ann Arbor (UMich)",3.1,165.0,159.0,4.5
10195,"University Of California, Irvine (UCI)",3.1,165.0,159.0,4.5
10196,University Of Southern California (USC),3.1,165.0,159.0,4.5
10197,"University Of Michigan, Ann Arbor (UMich)",3.3,163.0,158.0,5.0
10198,Arizona State University (ASU),3.35,140.0,170.0,3.5
10199,"University Of Michigan, Ann Arbor (UMich)",3.67,160.0,149.0,4.5
10200,Villanova University,3.87,168.0,154.0,5.5
10201,"University Of Illinois, Urbana-Champaign (UIUC)",3.76,151.0,152.0,4.0
10202,"University Of Michigan, Ann Arbor (UMich)",3.74,164.0,160.0,4.5
10203,University Of Chicago Division Of Social Sciences,3.5,155.0,145.0,4.5
10204,"University Of Illinois, Urbana-Champaign (UIUC)",1.6239999999999999,155.0,151.0,4.5
10205,George Washington University (GWU),3.8,163.0,147.0,4.0
10206,West Virginia University,3.5,164.0,152.0,4.5
10207,Durham University,3.93,163.0,156.0,4.5
10208,Boston University (BU),3.81,158.0,158.0,3.5
10209,North Caroline State University (NCSU),3.75,152.0,166.0,2.5
10210,Virginia Tech,3.85,162.0,166.0,3.0
10211,"University Of Tennessee, Knoxville",3.86,162.0,148.0,4.5
10212,"University Of Maryland, College Park (UMD)",3.84,168.0,152.0,4.5
10213,University Of Virginia (UVA),3.34,160.0,150.0,4.5
10214,"University Of Michigan, Ann Arbor (UMich)",3.45,170.0,145.0,3.5
10215,University Of Alberta,3.8,154.0,166.0,3.0
10216,"University Of Texas, Dallas (UT Dallas)",3.63,150.0,154.0,4.5
10217,San Diego State University (SDSU),3.76,158.0,157.0,5.5
10218,University College London,3.76,158.0,157.0,5.5
10219,"University Of Texas, Austin (UT Austin)",3.6,161.0,160.0,5.5
10220,Saint Louis University,4.0,158.0,154.0,3.5
10221,Purdue University,4.0,170.0,144.0,4.5
10222,"University Of Texas, Austin (UT Austin)",3.47,161.0,166.0,3.0
10223,Carnegie Mellon University (CMU),4.0,151.0,166.0,4.0
10224,Villanova University,3.6,165.0,144.0,5.5
10225,University Of Alberta,3.94,154.0,166.0,3.0
10226,University Of Alberta,3.5,160.0,166.0,3.0
10227,"University Of Texas, Austin (UT Austin)",3.65,168.0,154.0,4.5
10228,"University Of Illinois, Urbana-Champaign (UIUC)",3.8,168.0,163.0,4.0
10229,"University Of Wisconsin, Madison",3.4,170.0,144.0,3.0
10230,"University Of Michigan, Ann Arbor (UMich)",3.4,170.0,144.0,3.0
10231,Pacific University,4.0,159.0,149.0,4.0
10232,Marquette University,3.5,160.0,152.0,4.5
10233,Harvard University,3.93,154.0,156.0,5.5
10234,University Of Chicago Division Of Social Sciences,3.91,159.0,160.0,5.0
10235,Marquette University,3.79,163.0,145.0,4.0
10236,Duke University,3.55,160.0,160.0,4.5
10237,Harvard University,3.53,162.0,161.0,4.5
10238,"University Of Illinois, Urbana-Champaign (UIUC)",3.3,158.0,165.0,6.0
10239,Harvard University,3.4,162.0,160.0,5.0
10240,University Of Alberta,3.07,149.0,162.0,3.5
10241,Harvard University,3.67,168.0,159.0,5.0
10242,"University Of Massachusetts, Amherst (UMass)",3.68,163.0,158.0,5.5
10243,Syracuse University,3.75,155.0,151.0,5.5
10244,San Diego State University (SDSU),3.9,154.0,153.0,4.5
10245,Syracuse University,3.1,154.0,148.0,4.0
10246,James Madision University,3.88,167.0,149.0,4.5
10247,University Of South Dakota,3.18,156.0,143.0,4.0
10248,Carnegie Mellon University (CMU),3.1,165.0,160.0,5.5
10249,Cornell University,3.5,156.0,154.0,5.0
10250,University Of Southern Mississippi,3.96,166.0,152.0,5.5
10251,University Of Wyoming,3.6,159.0,154.0,4.0
10252,Carnegie Mellon University (CMU),3.75,168.0,166.0,5.0
10253,Clark University,3.95,168.0,148.0,6.0
10254,University Of Pittsburgh,3.75,164.0,163.0,5.5
10255,University Of VirginiaUVA- Batten School,3.6,166.0,147.0,4.5
10256,New York University (NYU),3.4,164.0,147.0,4.5
10257,North Carolina State University (NCSU),3.39,162.0,155.0,5.5
10258,"University Of Texas, Austin (UT Austin)",3.75,164.0,163.0,5.5
10259,"University Of Massachusetts, Amherst (UMass)",2.9,159.0,153.0,4.5
10260,"University Of Texas, Dallas (UT Dallas)",3.5,160.0,150.0,3.0
10261,Duke University,3.87,159.0,168.0,4.0
10262,"University Of California, Berkeley (UCB)",3.93,150.0,170.0,3.5
10263,University Of Pennsylvania (UPenn),3.28,159.0,164.0,3.5
10264,"University Of California, Santa Barbara (UCSB)",3.83,152.0,166.0,3.5
10265,Virginia Tech,3.5,155.0,155.0,4.5
10266,Brown University,3.6,153.0,162.0,6.0
10267,University Of Chicago (UChicago),3.6,155.0,160.0,5.0
10268,University Of Chicago (UChicago),3.6,155.0,160.0,5.0
10269,University Of Chicago (UChicago),3.86,166.0,154.0,6.0
10270,Saint Louis University,3.85,153.0,155.0,4.0
10271,Hofstra University,3.65,154.0,163.0,3.0
10272,Illinois State University,3.6,140.0,165.0,3.5
10273,Marquette University,3.89,155.0,154.0,5.5
10274,University Of Nebraska-Kearney,3.34,152.0,156.0,4.0
10275,University Of Virginia (UVA),3.29,169.0,162.0,5.5
10276,Marquette University,3.94,152.0,152.0,4.0
10277,"University Of Wisconsin, Milwaukee",3.95,170.0,161.0,5.5
10278,University Of Toledo,3.45,164.0,167.0,4.0
10279,University Of Pennsylvania (UPenn),3.54,164.0,161.0,4.5
10280,Case Western Reserve University (CWRU),3.5,160.0,152.0,4.5
10281,University Of Chicago (UChicago),4.0,160.0,160.0,5.5
10282,"University Of Illinois, Chicago (UIC)",3.5,153.0,162.0,4.5
10283,"University Of Nebraska, Lincoln",3.5,151.0,164.0,3.0
10284,Princeton University,4.0,165.0,164.0,5.5
10285,University Of Iowa,3.88,147.0,156.0,4.5
10286,University Of Iowa,3.73,153.0,155.0,4.0
10287,"University Of Illinois, Chicago (UIC)",3.33,162.0,167.0,4.0
10288,University Of Iowa,3.94,152.0,152.0,4.0
10289,Princeton University,4.0,163.0,169.0,5.0
10290,University Of Iowa,1.6239999999999999,155.0,151.0,4.5
10291,University Of Oklahoma,4.0,156.0,155.0,4.5
10292,Bowling Green State University,4.0,149.0,146.0,4.5
10293,Northeastern University,3.82,147.0,163.0,4.0
10294,George Washington University (GWU),3.49,170.0,155.0,6.0
10295,George Washington University (GWU),3.5,157.0,166.0,4.5
10296,Duke University,3.65,167.0,166.0,3.5
10297,Florida State University (FSU),3.77,158.0,163.0,4.0
10298,"Texas A&M University, College Station (TAMU)",3.81,170.0,149.0,3.5
10299,"University Of North Carolina, Chapel Hill (UNC)",3.18,168.0,154.0,4.0
10300,University Of Pennsylvania (UPenn),3.6,167.0,166.0,3.5
10301,Nothwestern University,3.73,162.0,153.0,5.0
10302,Virginia Tech,3.0,166.0,166.0,4.0
10303,St. Louis University,3.3,158.0,160.0,4.0
10304,University Of Pennsylvania (UPenn),3.0,162.0,166.0,2.5
10305,"University Of North Carolina, Chapel Hill (UNC)",3.51,164.0,154.0,4.5
10306,University Of Montana,3.5,154.0,155.0,3.5
10307,Saint Louis University,3.3,151.0,146.0,4.0
10308,"University Of Maryland, College Park (UMD)",3.3,161.0,155.0,4.5
10309,"University Of Minnesota, Twin Cities (UMN)",3.8,164.0,157.0,4.0
10310,University Of South Carolina,3.5,153.0,151.0,4.0
10311,St. Louis University,3.89,155.0,154.0,5.5
10312,University Of Alberta,3.65,148.0,167.0,3.5
10313,"Indiana University, Bloomington",3.87,160.0,144.0,4.0
10314,University Of Chicago (UChicago),3.68,168.0,150.0,5.0
10315,University Of Wyoming,3.83,166.0,156.0,5.0
10316,Virginia Politech Institute And State University_Blacks Burgh,3.5,166.0,166.0,4.0
10317,"University Of Colorado, Boulder",3.66,158.0,152.0,5.0
10318,"Indiana University, Bloomington",3.85,153.0,155.0,4.0
10319,"University Of Maryland, College Park (UMD)",3.17,168.0,163.0,4.5
10320,University Of Wyoming,3.4,154.0,152.0,3.0
10321,East Carolina University,3.8,151.0,163.0,4.5
10322,Purdue University,3.8,145.0,155.0,3.5
10323,"University Of Maryland, College Park (UMD)",3.86,164.0,154.0,5.5
10324,Northwestern University,3.49,170.0,146.0,3.0
10325,Brandeis University,3.18,167.0,149.0,4.5
10326,"Miami University, Ohio",3.88,147.0,156.0,4.5
10327,Purdue University,3.8,164.0,166.0,4.0
10328,"Miami University, Ohio",3.88,157.0,147.0,4.5
10329,University Of Chicago (UChicago),4.0,160.0,160.0,5.5
10330,Illinois State University,3.62,154.0,149.0,4.5
10331,"Texas A&M University, College Station (TAMU)",3.8,155.0,166.0,3.0
10332,University Of Chicago (UChicago),3.89,170.0,155.0,3.5
10333,"University Of Wisconsin, Madison",3.92,164.0,157.0,5.0
10334,"University Of Wisconsin, Madison",3.94,151.0,159.0,4.5
10335,University Of Southern California (USC),3.56,165.0,154.0,4.5
10336,University Of Utah (UoU),3.85,149.0,153.0,4.5
10337,Stanford University,3.7,165.0,169.0,5.5
10338,Georgia State University (GSU),3.83,161.0,154.0,4.5
10339,"University Of Wisconsin, Milwaukee",3.51,162.0,150.0,4.5
10340,University Of Notre Dame,3.96,152.0,158.0,3.5
10341,Stanford University,3.99,170.0,166.0,5.0
10342,University Of Oregon,3.12,170.0,168.0,5.5
10343,Boston University (BU),3.6,158.0,166.0,3.0
10344,Stanford University,3.5,161.0,157.0,4.0
10345,"Indiana University, Bloomington",3.86,155.0,152.0,5.5
10346,"Miami University, Ohio",3.51,162.0,150.0,4.5
10347,"University Of Michigan, Ann Arbor (UMich)",3.7,158.0,158.0,5.5
10348,"University Of Illinois, Urbana-Champaign (UIUC)",3.94,151.0,159.0,4.5
10349,University Of Chicago (UChicago),3.98,152.0,154.0,5.5
10350,Virginia Tech,3.72,161.0,150.0,4.0
10351,Case Western Reserve University (CWRU),3.59,168.0,148.0,5.0
10352,North Caroline State University (NCSU),3.75,169.0,164.0,3.0
10353,North Caroline State University (NCSU),3.5,153.0,151.0,4.0
10354,University Of South Carolina,3.96,162.0,152.0,4.5
10355,"Indiana University, Bloomington",4.0,160.0,149.0,5.5
10356,Rutgers University,3.75,167.0,166.0,3.5
10357,Georgia State University (GSU),3.28,159.0,152.0,5.0
10358,Case Western Reserve University (CRWU),3.83,158.0,155.0,4.5
10359,"University Of Maryland, College Park (UMD)",3.92,163.0,163.0,5.0
10360,Stanford University,3.95,159.0,170.0,4.5
10361,"University Of Illinois, Chicago (UIC)",3.98,158.0,157.0,4.0
10362,"University Of Michigan, Ann Arbor (UMich)",3.74,149.0,160.0,4.0
10363,University Of Southern California (USC),3.5,165.0,159.0,5.5
10364,"University Of Michigan, Ann Arbor (UMich)",3.09,170.0,158.0,5.0
10365,Tufts University,3.96,168.0,159.0,5.5
10366,"University Of California, San Diego (UCSD)",3.6,166.0,166.0,5.0
10367,Stanford University,3.6,164.0,166.0,4.0
10368,Georgia State University (GSU),3.49,159.0,150.0,5.0
10369,Clemson University,3.45,154.0,165.0,4.0
10370,Southern Illinois University,3.5,159.0,151.0,4.5
10371,Georgia State University (GSU),3.3,154.0,151.0,5.0
10372,"Ohio State University, Columbus (OSU)",3.68,165.0,166.0,4.5
10373,"California State University, Long Beach",3.9,157.0,141.0,4.0
10374,Carnegie Mellon University (CMU),3.76,154.0,166.0,3.0
10375,"Indiana University, Bloomington",3.81,159.0,144.0,5.0
10376,"University Of Washington, Seattle (UW)",3.09,159.0,159.0,4.0
10377,"University Of California, Los Angeles (UCLA)",4.0,163.0,169.0,5.0
10378,"University Of California, San Diego (UCSD)",4.0,163.0,169.0,5.0
10379,"University Of Illinois, Chicago (UIC)",3.26,153.0,149.0,4.0
10380,"California State University, Northridge",3.5,153.0,148.0,4.5
10381,"University Of Michigan, Ann Arbor (UMich)",3.4,159.0,151.0,5.0
10382,Portland State University,3.0,170.0,142.0,3.0
10383,University Of Arizona,3.18,168.0,154.0,4.0
10384,University Of San Francisco,3.2,152.0,150.0,3.5
10385,"University Of Minnesota, Twin Cities (UMN)",3.89,158.0,160.0,4.0
10386,"University Of North Carolina, Chapel Hill (UNC)",3.89,158.0,160.0,4.0
10387,"University Of Nebraska, Lincoln",3.89,160.0,152.0,4.5
10388,Georgetown University,3.38,165.0,151.0,4.5
10389,University Of Pennsylvania (UPenn),3.43,165.0,166.0,3.5
10390,University Of Virginia (UVA),3.2,165.0,155.0,5.5
10391,Fairleigh Dickinson University,3.14,153.0,147.0,5.0
10392,"University Of Michigan, Ann Arbor (UMich)",3.78,168.0,166.0,4.0
10393,Michigan State University (MSU),3.5,170.0,143.0,3.0
10394,"University Of Michigan, Ann Arbor (UMich)",3.4,156.0,155.0,5.0
10395,University Of Pennsylvania (UPenn),3.52,162.0,161.0,4.5
10396,"University Of Illinois, Urbana-Champaign (UIUC)",3.93,150.0,170.0,3.5
10397,University Of New Haven,3.98,156.0,157.0,4.0
10398,Tufts University,3.75,167.0,164.0,5.5
10399,Michigan State University (MSU),3.3,162.0,160.0,4.5
10400,George Washington University (GWU),3.29,156.0,149.0,5.5
10401,George Washington University (GWU),3.33,161.0,154.0,5.0
10402,University Of Oregon,3.3,162.0,160.0,4.5
10403,"University Of Michigan, Ann Arbor (UMich)",3.77,164.0,156.0,4.0
10404,George Washington University (GWU),3.81,157.0,154.0,4.5
10405,Rush University,3.8,159.0,151.0,4.5
10406,Pennsylvania State University (Penn State),3.9,151.0,159.0,4.5
10407,Cornell University,3.92,151.0,165.0,4.5
10408,University Of Connecticut,3.76,167.0,155.0,5.5
10409,University Of Sheffield,3.75,152.0,164.0,6.0
10410,"University Of Maryland, College Park (UMD)",3.6,158.0,155.0,4.5
10411,University Of Rhode Island,3.7,164.0,169.0,4.5
10412,"University Of Alabama, Tuscaloosa",3.8,170.0,154.0,3.0
10413,"University Of California, Los Angeles (UCLA)",3.56,169.0,159.0,5.5
10414,Stanford University,3.63,153.0,163.0,4.5
10415,University Of Pennsylvania (UPenn),3.54,165.0,166.0,4.0
10416,Carnegie Mellon University (CMU),3.6,162.0,166.0,2.5
10417,"University Of California, Berkeley (UCB)",3.7,170.0,147.0,3.0
10418,"University Of Wisconsin, Madison",3.9,165.0,161.0,4.0
10419,"University Of Washington, Seattle (UW)",3.67,161.0,153.0,5.5
10420,"University Of Washington, Seattle (UW)",3.4,170.0,164.0,3.5
10421,"University Of North Carolina, Chapel Hill (UNC)",3.6,160.0,166.0,3.5
10422,Columbia University,3.7,158.0,163.0,4.0
10423,Brown University,3.9,159.0,159.0,4.0
10424,Adelphi Univ.,3.51,147.0,150.0,4.5
10425,"University Of Minnesota, Twin Cities (UMN)",3.84,154.0,155.0,4.5
10426,Boston University (BU),3.7,158.0,163.0,4.0
10427,"University Of Massachusetts, Amherst (UMass)",3.75,155.0,146.0,4.0
10428,University Of Delaware,3.76,156.0,148.0,4.5
10429,"University Of Michigan, Ann Arbor (UMich)",3.24,162.0,154.0,5.5
10430,Southern Illinois University,3.8,161.0,156.0,4.5
